試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-14,トヨタ車体クインシーズ,8,L,榊原美沙都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,10,,熊井風音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,11,,荒木絵里香,3,■,■,■,nan,nan,14,10,1,71.4,64.3,3.33,0,0,0,-,5,1.67,12,0,1,6,10.4,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,12,,グーパートポーンプン,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,13,,ソロカイテインドレ,3,■,■,■,nan,nan,40,13,2,32.5,27.5,4.33,9,2,1,22.2,1,0.33,11,2,5,2,11.4,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,14,,松本亜弥華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,17,,藪田美穂子,3,■,■,■,nan,nan,34,9,0,26.5,26.5,3.00,0,0,0,-,4,1.33,13,0,3,5,3.8,31,9,8,41.9,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,18,,山上有紀,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,16,1,0,9,20.3,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,19,L,安井由香子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,4,2,50.0,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,20,,山形理沙子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,127,51,5,40.2,36.2,17.00,9,2,1,22.2,12,4.00,74,4,9,33,13.5,66,28,16,54.5,123,45,5,36.6,6,2.00,7.4,36.3
2020-11-14,岡山シーガルズ,4,,吉岡美晴,4,■,■,■,■,nan,47,16,1,34.0,31.9,4.00,0,0,0,-,0,-,20,0,0,2,2.5,31,15,8,61.3,,,,,,,,
2020-11-14,岡山シーガルズ,5,,宇賀神みずき,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,6,,渡邊真恵,4,■,■,■,■,nan,36,15,3,41.7,33.3,3.75,1,0,0,0.0,0,-,11,0,0,1,2.3,3,1,0,33.3,,,,,,,,
2020-11-14,岡山シーガルズ,8,,及川真夢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,9,,高柳有里,2,nan,nan,□,■,nan,23,8,0,34.8,34.8,4.00,0,0,0,-,1,0.50,5,0,0,3,15.0,15,3,4,33.3,,,,,,,,
2020-11-14,岡山シーガルズ,12,,居村杏奈,4,■,■,■,■,nan,14,9,0,64.3,64.3,2.25,0,0,0,-,1,0.25,19,0,0,4,5.3,1,0,0,0.0,,,,,,,,
2020-11-14,岡山シーガルズ,14,,宮下遥,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,15,0,1,4,5.0,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,15,,古川あおいアン,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,18,,金田修佳,3,■,■,■,nan,nan,33,17,1,51.5,48.5,5.67,0,0,0,-,0,-,10,0,0,1,2.5,14,4,5,46.4,,,,,,,,
2020-11-14,岡山シーガルズ,20,L,丸山亜季,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,21,,高野由里加,1,nan,□,nan,nan,nan,5,1,1,20.0,0.0,1.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,22,,船田芽依,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,1,0,50.0,,,,,,,,
2020-11-14,岡山シーガルズ,27,L,楢崎慈恵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,9,2,76.9,,,,,,,,
2020-11-14,岡山シーガルズ,28,,川島亜依美,4,■,■,■,■,nan,22,8,1,36.4,31.8,2.00,1,0,0,0.0,2,0.50,15,0,0,5,8.3,0,0,0,-,,,,,,,,
2020-11-14,岡山シーガルズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,180,74,7,41.1,37.2,18.50,2,0,0,0.0,5,1.25,98,0,1,20,4.8,79,33,19,53.8,186,62,8,33.3,9,2.25,10.1,66.5
2020-11-14,PFUブルーキャッツ,1,,有田妃奈乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,3,L,森田茉莉,1,nan,nan,nan,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,4,,ジャラットハタイラット,1,■,nan,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,6,,村上華澄,4,■,■,■,■,nan,14,5,0,35.7,35.7,1.25,0,0,0,-,2,0.50,12,1,0,5,18.8,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,7,,合屋咲希,4,□,□,□,□,nan,7,1,1,14.3,0.0,0.25,0,0,0,-,0,-,0,0,0,0,-,11,3,4,45.5,,,,,,,,
2020-11-14,PFUブルーキャッツ,8,,高相みな実,4,■,■,■,■,nan,39,13,1,33.3,30.8,3.25,6,1,1,16.7,0,-,17,1,2,6,11.8,40,20,11,63.7,,,,,,,,
2020-11-14,PFUブルーキャッツ,9,,山下遥香,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,10,0,1,5,10.0,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,10,,綿引菜都美,3,nan,■,■,■,nan,1,0,1,0.0,-100.0,-,0,0,0,-,4,1.33,13,0,0,1,1.9,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,11,,堀口あやか,4,■,■,■,■,nan,52,18,2,34.6,30.8,4.50,3,0,0,0.0,0,-,17,2,2,8,20.6,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,13,,津賀菜緒,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,14,,島畑奈緒子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,15,,石川真奈,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,PFUブルーキャッツ,18,,アコスタロスランディ,4,■,■,■,■,nan,71,25,3,35.2,31.0,6.25,11,4,0,36.4,2,0.50,12,0,1,1,0.0,39,24,10,74.4,,,,,,,,
2020-11-14,PFUブルーキャッツ,33,L,和才奈々美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,0,71.4,,,,,,,,
2020-11-14,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,186,62,8,33.3,29.0,15.50,20,5,1,25.0,9,2.25,87,4,8,27,10.1,97,52,25,66.5,180,74,7,41.1,5,1.25,4.8,53.8
2020-11-14,埼玉上尾メディックス,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,10,3,1,30.0,20.0,1.00,0,0,0,-,1,0.33,4,0,2,0,-12.5,2,0,1,25.0,,,,,,,,
2020-11-14,埼玉上尾メディックス,4,,堀江美志,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,5,,山崎のの花,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,13,1,0,2,11.5,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,6,,山口珠李,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,3,2,36.4,,,,,,,,
2020-11-14,埼玉上尾メディックス,8,,吉野優理,3,■,■,■,nan,nan,21,8,3,38.1,23.8,2.67,1,1,0,100.0,0,-,11,0,2,2,0.0,18,4,5,36.1,,,,,,,,
2020-11-14,埼玉上尾メディックス,9,,内瀬戸真実,3,■,■,■,nan,nan,32,14,3,43.8,34.4,4.67,0,0,0,-,1,0.33,6,0,0,1,4.2,15,5,5,50.0,,,,,,,,
2020-11-14,埼玉上尾メディックス,10,,佐藤優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,11,,青柳京古,3,■,■,■,nan,nan,14,2,1,14.3,7.1,0.67,0,0,0,-,1,0.33,14,1,0,1,8.9,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,13,,中本葉月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,14,,椎名真子,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,2,0,2,0,-25.0,4,2,1,62.5,,,,,,,,
2020-11-14,埼玉上尾メディックス,15,,ジョセフシャイナ,3,■,■,■,nan,nan,33,12,1,36.4,33.3,4.00,15,4,0,26.7,0,-,16,0,2,7,7.8,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,20,,田川紘美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2020-11-14,埼玉上尾メディックス,23,,大室璃紗,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,1,0,0,0.0,,,,,,,,
2020-11-14,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,116,41,9,35.3,27.6,13.67,16,5,0,31.2,3,1.00,74,2,9,15,4.7,51,14,14,41.2,114,32,14,28.1,5,1.67,9.4,60.0
2020-11-14,日立リヴァーレ,1,,上坂瑠子,3,■,■,■,nan,nan,25,4,4,16.0,0.0,1.33,3,1,1,33.3,0,-,10,0,1,4,7.5,31,13,9,56.5,,,,,,,,
2020-11-14,日立リヴァーレ,2,,小野寺友香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,3,,堀井有蘭,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,4,,窪田美侑,3,■,■,□,nan,nan,11,3,3,27.3,0.0,1.00,0,0,0,-,1,0.33,9,2,1,3,27.8,7,3,2,57.1,,,,,,,,
2020-11-14,日立リヴァーレ,5,,タップハンナ,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,0,-,6,0,1,3,8.3,2,1,1,75.0,,,,,,,,
2020-11-14,日立リヴァーレ,6,,芳賀舞波,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,7,,齋藤加奈子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,4,4,0,100.0,,,,,,,,
2020-11-14,日立リヴァーレ,10,L,小池杏菜,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,3,62.5,,,,,,,,
2020-11-14,日立リヴァーレ,11,,中村安里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,13,,長内美和子,3,■,■,■,nan,nan,37,10,2,27.0,21.6,3.33,2,1,1,50.0,1,0.33,7,1,3,2,10.7,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,14,,入澤まい,3,■,■,■,nan,nan,15,3,3,20.0,0.0,1.00,0,0,0,-,1,0.33,11,0,2,3,2.3,1,0,0,0.0,,,,,,,,
2020-11-14,日立リヴァーレ,18,,境紗里奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,19,,野中瑠衣,2,nan,□,■,nan,nan,12,6,2,50.0,33.3,3.00,1,0,0,0.0,0,-,4,0,1,1,0.0,8,3,3,56.2,,,,,,,,
2020-11-14,日立リヴァーレ,21,,雑賀恵斗,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,2,0.67,7,0,1,3,7.1,0,0,0,-,,,,,,,,
2020-11-14,日立リヴァーレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,114,32,14,28.1,15.8,10.67,6,2,2,33.3,5,1.67,61,3,10,21,9.4,65,30,18,60.0,116,41,9,35.3,3,1.00,4.7,41.2
2020-11-15,KUROBEアクアフェアリーズ,1,,丸山紗季,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,3,,間橋香織,4,■,■,■,■,nan,45,14,4,31.1,22.2,3.50,1,0,1,0.0,1,0.25,9,0,1,2,2.8,39,15,13,55.1,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,4,,馬場ゆりか,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,9,,舛田紗淑,4,■,■,■,■,nan,34,15,1,44.1,41.2,3.75,1,0,1,0.0,0,-,14,0,1,7,10.7,33,14,13,62.1,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,10,,リーシモーン,4,■,■,■,■,nan,53,24,2,45.3,41.5,6.00,12,5,1,41.7,1,0.25,8,0,0,0,0.0,1,0,0,0.0,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,11,,杉原若葉,4,■,■,■,■,nan,9,1,0,11.1,11.1,0.25,0,0,0,-,1,0.25,13,0,2,1,-1.9,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,12,,浮島杏加子,1,nan,□,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,14,,細沼綾,4,■,■,■,■,nan,12,4,0,33.3,33.3,1.00,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,15,,小西愛衣,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,19,1,1,5,10.5,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,16,,星加輝,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,18,L,立石優華,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,6,68.8,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,19,,小杉凜華,1,nan,□,nan,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,21,,道下ひなの,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-15,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,155,59,8,38.1,32.9,14.75,14,5,3,35.7,3,0.75,77,1,6,19,5.5,89,37,32,59.6,150,65,9,43.3,9,2.25,7.1,61.4
2020-11-15,JTマーヴェラス,1,,芥川愛加,4,■,■,■,■,nan,14,5,0,35.7,35.7,1.25,0,0,0,-,1,0.25,6,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,2,,林琴奈,4,■,■,■,■,nan,46,19,2,41.3,37.0,4.75,4,2,0,50.0,3,0.75,13,1,0,4,15.4,29,15,8,65.5,,,,,,,,
2020-11-15,JTマーヴェラス,3,,小川杏奈,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,4,,橘井友香,4,□,□,□,□,nan,11,4,0,36.4,36.4,1.00,0,0,0,-,0,-,7,1,0,3,25.0,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,5,,柴田真果,4,■,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,6,,田中瑞稀,4,■,■,■,■,nan,25,11,2,44.0,36.0,2.75,5,2,1,40.0,1,0.25,12,0,1,2,2.1,25,11,7,58.0,,,,,,,,
2020-11-15,JTマーヴェラス,8,,籾井あき,4,□,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,2,0.50,11,0,1,3,4.5,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,9,,榊原菜那,3,nan,■,■,■,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,1,0.33,13,0,0,2,3.8,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,10,,ドルーズアンドレア,4,■,■,■,■,nan,44,21,4,47.7,38.6,5.25,9,4,3,44.4,1,0.25,13,0,0,4,7.7,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,11,,目黒優佳,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,5,4,0,80.0,,,,,,,,
2020-11-15,JTマーヴェラス,12,,深萱知代,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,14,,ヒックマンジャスティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,5,1,50.0,,,,,,,,
2020-11-15,JTマーヴェラス,16,,和田由紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,JTマーヴェラス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,150,65,9,43.3,37.3,16.25,18,8,4,44.4,9,2.25,91,2,2,20,7.1,70,35,16,61.4,155,59,8,38.1,3,0.75,5.5,59.6
2020-11-15,デンソーエアリービーズ,1,,中元南,2,nan,nan,■,■,nan,25,5,3,20.0,8.0,2.50,4,0,0,0.0,0,-,7,0,0,1,3.6,14,7,5,67.9,,,,,,,,
2020-11-15,デンソーエアリービーズ,5,,大竹里歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,6,,田代佳奈美,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,1,0,0,0.0,0,-,19,0,1,4,3.9,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,8,,田原愛里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,10,,森谷史佳,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,11,L,井上琴絵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,4,78.6,,,,,,,,
2020-11-15,デンソーエアリービーズ,13,,奥村麻依,4,■,■,■,■,nan,19,4,0,21.1,21.1,1.00,0,0,0,-,6,1.50,17,0,0,4,5.9,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,14,,松井珠己,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,15,,鍋谷友理枝,4,■,■,■,■,nan,51,18,2,35.3,31.4,4.50,2,0,0,0.0,2,0.50,16,0,0,3,4.7,37,17,13,63.5,,,,,,,,
2020-11-15,デンソーエアリービーズ,16,,横田真未,4,■,■,■,■,nan,24,11,0,45.8,45.8,2.75,0,0,0,-,2,0.50,12,0,1,3,4.2,0,0,0,-,,,,,,,,
2020-11-15,デンソーエアリービーズ,19,,福留慧美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,0,3,37.5,,,,,,,,
2020-11-15,デンソーエアリービーズ,20,,東谷玲衣奈,3,nan,□,□,□,nan,9,3,0,33.3,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0,1,50.0,,,,,,,,
2020-11-15,デンソーエアリービーズ,21,,工藤嶺,4,■,■,■,■,nan,50,15,4,30.0,22.0,3.75,12,1,0,8.3,1,0.25,9,0,0,3,8.3,12,3,4,41.7,,,,,,,,
2020-11-15,デンソーエアリービーズ,24,,兵頭由希,2,■,■,nan,nan,nan,15,4,2,26.7,13.3,2.00,3,1,0,33.3,0,-,7,0,1,2,3.6,2,1,0,50.0,,,,,,,,
2020-11-15,デンソーエアリービーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,198,62,11,31.3,25.8,15.50,22,2,0,9.1,11,2.75,97,0,3,22,4.9,84,37,30,61.9,221,69,12,31.2,4,1.00,6.1,55.9
2020-11-15,ヴィクトリーナ姫路,1,,貞包里穂,4,■,■,■,■,nan,56,15,3,26.8,21.4,3.75,3,1,0,33.3,0,-,19,1,1,3,7.9,6,2,2,50.0,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,2,,櫻井美樹,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,4,L,花井萌里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,10,9,69.0,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,5,,長野有紗,4,■,■,■,■,nan,23,9,0,39.1,39.1,2.25,0,0,0,-,1,0.25,13,0,3,2,-1.9,4,0,2,25.0,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,6,,金杉由香,1,nan,nan,nan,□,nan,8,0,2,0.0,-25.0,-,0,0,0,-,0,-,2,0,0,1,12.5,3,2,0,66.7,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,7,,堀込奈央,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,10,,脇田美怜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,11,,荒谷栞,3,■,■,■,nan,nan,11,1,1,9.1,0.0,0.33,0,0,0,-,1,0.33,12,0,1,3,4.2,0,0,0,-,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,12,,孫田菜奈,3,□,nan,□,□,nan,10,3,0,30.0,30.0,1.00,0,0,0,-,0,-,7,1,0,3,25.0,1,0,1,50.0,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,13,,田中咲希,4,■,■,■,■,nan,48,17,2,35.4,31.2,4.25,1,0,0,0.0,0,-,9,1,2,1,8.3,17,6,7,55.9,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,14,,佐々木千紘,3,nan,□,□,■,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,0,-,6,0,1,0,-4.2,1,0,1,50.0,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,15,,松本愛希穂,4,■,■,■,■,nan,60,22,4,36.7,30.0,5.50,3,0,3,0.0,2,0.50,13,1,2,2,7.7,41,13,17,52.4,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,20,,マルティニュークアリョーナ,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ヴィクトリーナ姫路,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,221,69,12,31.2,25.8,17.25,7,1,3,14.3,4,1.00,95,4,10,17,6.1,94,33,39,55.9,198,62,11,31.3,11,2.75,4.9,61.9
2020-11-15,NECレッドロケッツ,1,,島村春世,3,■,■,■,nan,nan,17,7,0,41.2,41.2,2.33,0,0,0,-,3,1.00,7,1,0,4,28.6,1,0,1,50.0,,,,,,,,
2020-11-15,NECレッドロケッツ,2,,古賀紗理那,3,■,■,■,nan,nan,26,16,1,61.5,57.7,5.33,7,6,0,85.7,3,1.00,12,1,0,6,20.8,14,3,2,28.6,,,,,,,,
2020-11-15,NECレッドロケッツ,3,,塚田しおり,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,NECレッドロケッツ,4,,柳田光綺,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
